trade_id,symbol,side,entry_ts_utc,exit_ts_utc,entry_price,exit_price,stop_price,target_price,qty,hold_bars,exit_reason,gross_pnl,realized_pnl,fees,slippage_cost,funding,mae,mfe,return_units,entry_bar_exit,ambiguous_intrabar,tag
11,BTCUSDT,short,2020-04-14T00:00:00+00:00,2020-04-16T00:00:00+00:00,6830.5,7174.7,7174.7,6152.6,0.001,2,stop,-0.34419999999999984,-0.3519028599999998,0.007702860000000001,0.0035100000000002182,0.0,-0.3604200000000001,0.3651700000000001,-0.05151934119024959,False,False,tsm_pressure_zone
12,BTCUSDT,long,2020-04-23T00:00:00+00:00,2020-04-29T00:00:00+00:00,7123.7,7889.6,6735.3,7889.6,0.001,6,target,0.7659000000000006,0.7576426850000005,0.008257315000000001,0.003639999999999418,0.0,-0.10369999999999982,1.8649600000000002,0.1063552206016537,False,False,tsm_pressure_zone
13,BTCUSDT,long,2020-05-06T00:00:00+00:00,2020-05-07T00:00:00+00:00,9027.3,10018.0,8525.1,10018.0,0.001,1,target,0.9907000000000008,0.9802250850000008,0.010474915000000001,0.004539999999999054,0.0,-0.11128999999999906,1.0527000000000009,0.10858452527333763,False,False,tsm_pressure_zone
14,BTCUSDT,long,2020-05-13T00:00:00+00:00,2020-06-02T00:00:00+00:00,8813.2,10232.4,7939.2,10547.7,0.001,20,max_hold,1.419199999999999,1.408724919999999,0.010475080000000001,0.004490000000001601,0.0,-0.18982000000000154,1.6840499999999994,0.15984261335269812,False,False,tsm_pressure_zone
15,BTCUSDT,long,2020-06-04T00:00:00+00:00,2020-06-11T00:00:00+00:00,9668.5,9263.2,9263.2,10464.3,0.001,7,stop,-0.40529999999999927,-0.41571243499999927,0.010412435000000001,0.004920000000000073,0.0,-0.6134300000000003,0.3474899999999998,-0.04299658013135432,False,False,tsm_pressure_zone
16,BTCUSDT,long,2020-06-21T00:00:00+00:00,2020-06-22T00:00:00+00:00,9358.6,9734.0,9164.1,9734.0,0.001,1,target,0.3753999999999996,0.3648990699999996,0.010500930000000002,0.004760000000000218,0.0,-0.08560000000000037,0.4363999999999996,0.038990775329643276,False,False,tsm_pressure_zone
17,BTCUSDT,long,2020-06-23T00:00:00+00:00,2020-06-25T00:00:00+00:00,9691.9,9164.1,9164.1,10732.8,0.001,2,stop,-0.5277999999999993,-0.5381707999999993,0.010370800000000003,0.004909999999999855,0.0,-0.6868999999999996,0.03132999999999993,-0.0555278944273052,False,False,tsm_pressure_zone
18,BTCUSDT,long,2020-07-02T00:00:00+00:00,2020-07-02T00:00:00+00:00,9238.0,9021.1,9021.1,9657.7,0.001,0,stop_entry_bar,-0.21689999999999965,-0.22694250499999966,0.010042505,0.004709999999999127,0.0,-0.302,0.024989999999999783,-0.02456619452262391,True,False,tsm_pressure_zone
19,BTCUSDT,long,2020-07-11T00:00:00+00:00,2020-07-14T00:00:00+00:00,9293.1,9120.5,9120.5,9624.2,0.001,3,stop,-0.17260000000000036,-0.18272748000000036,0.010127480000000001,0.004710000000000946,0.0,-0.17710000000000037,0.05589999999999964,-0.019662704587274465,False,False,tsm_pressure_zone
20,BTCUSDT,long,2020-07-15T00:00:00+00:00,2020-07-16T00:00:00+00:00,9258.8,9115.1,9115.1,9532.3,0.001,1,stop,-0.1436999999999989,-0.1538056449999989,0.010105645,0.0046299999999992,0.0,-0.21477999999999883,0.013760000000000218,-0.016611833606946787,False,False,tsm_pressure_zone
21,BTCUSDT,long,2020-07-20T00:00:00+00:00,2020-07-22T00:00:00+00:00,9215.3,9459.3,9086.1,9459.3,0.001,2,target,0.244,0.23372896999999998,0.01027103,0.004619999999998982,0.0,-0.08428999999999906,0.3277000000000007,0.025363142816837218,False,False,tsm_pressure_zone
22,BTCUSDT,long,2020-08-09T00:00:00+00:00,2020-08-11T00:00:00+00:00,11771.7,11317.8,11317.8,12661.6,0.001,2,stop,-0.45390000000000147,-0.46659922500000145,0.012699225000000001,0.005980000000001383,0.0,-0.6447000000000007,0.32829999999999926,-0.03963736970870829,False,False,tsm_pressure_zone
23,BTCUSDT,long,2020-08-13T00:00:00+00:00,2020-08-17T00:00:00+00:00,11574.2,12453.3,11125.9,12453.3,0.001,4,target,0.8790999999999985,0.8658848749999986,0.013215125000000001,0.005829999999999927,0.0,-0.30220000000000075,0.9252199999999994,0.07481163924936483,False,False,tsm_pressure_zone
24,BTCUSDT,long,2020-08-29T00:00:00+00:00,2020-09-03T00:00:00+00:00,11532.7,11129.7,11129.7,12321.1,0.001,5,stop,-0.403,-0.41546432,0.012464320000000001,0.005850000000000364,0.0,-1.6315400000000009,0.528369999999999,-0.0360248961648183,False,False,tsm_pressure_zone
25,BTCUSDT,long,2020-09-20T00:00:00+00:00,2020-09-21T00:00:00+00:00,11078.8,10738.9,10738.9,11743.4,0.001,1,stop,-0.33989999999999965,-0.35189973499999966,0.011999735000000001,0.0055999999999985445,0.0,-0.7977999999999993,0.0,-0.03176334395421884,False,False,tsm_pressure_zone
26,BTCUSDT,short,2020-09-29T00:00:00+00:00,2020-10-09T00:00:00+00:00,10686.5,11025.1,11025.1,10024.1,0.001,10,stop,-0.33860000000000035,-0.35054138000000035,0.011941380000000001,0.0054400000000005095,0.0,-0.4235,0.31546999999999936,-0.032802262667851995,False,False,tsm_pressure_zone
27,BTCUSDT,long,2020-10-16T00:00:00+00:00,2020-10-16T00:00:00+00:00,11507.8,11248.9,11248.9,12008.3,0.001,0,stop_entry_bar,-0.25889999999999963,-0.27141618499999964,0.012516184999999999,0.005799999999999273,0.0,-0.33279999999999926,0.0311200000000008,-0.02358541033038458,True,False,tsm_pressure_zone
28,BTCUSDT,long,2020-10-18T00:00:00+00:00,2020-10-19T00:00:00+00:00,11362.0,11721.0,11173.9,11721.0,0.001,1,target,0.359,0.34630435,0.012695650000000001,0.00575,0.0,-0.019459999999999127,0.468,0.030479171800739304,False,False,tsm_pressure_zone
29,BTCUSDT,long,2020-10-27T00:00:00+00:00,2020-10-27T00:00:00+00:00,13053.8,13714.3,12713.7,13714.3,0.001,0,target_entry_bar,0.6605,0.645777545,0.014722454999999999,0.006559999999999491,0.0,-0.0125,0.7340300000000006,0.049470464156031194,True,False,tsm_pressure_zone
30,BTCUSDT,long,2020-10-30T00:00:00+00:00,2020-11-05T00:00:00+00:00,13453.4,14590.5,12874.7,14590.5,0.001,6,target,1.1371000000000004,1.1216758550000003,0.015424145000000002,0.00675,0.0,-0.35339999999999966,2.3236000000000003,0.08337489816700613,False,False,tsm_pressure_zone
31,BTCUSDT,long,2020-11-12T00:00:00+00:00,2020-11-17T00:00:00+00:00,15698.1,17429.7,14820.5,17429.7,0.001,5,target,1.7316000000000005,1.7133797100000006,0.01822029,0.007860000000000582,0.0,-0.26039999999999963,2.1919999999999984,0.1091456743172741,False,False,tsm_pressure_zone
32,BTCUSDT,long,2020-11-25T00:00:00+00:00,2020-11-26T00:00:00+00:00,19188.2,17644.2,17644.2,22250.5,0.001,1,stop,-1.544,-1.5642578200000001,0.020257820000000003,0.009670000000001892,0.0,-3.007200000000001,0.365989999999998,-0.08152186343690393,False,False,tsm_pressure_zone
33,BTCUSDT,long,2020-11-29T00:00:00+00:00,2020-12-16T00:00:00+00:00,17726.6,20794.5,16179.4,20794.5,0.001,17,target,3.0679000000000016,3.0467133950000016,0.021186604999999997,0.008859999999996945,0.0,-0.20359999999999856,3.8734000000000015,0.1718724061579774,False,False,tsm_pressure_zone
